Cell,Cbfa2t3h,Cdh1,Cdh5,Egfl7,Eif2b1,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Mrpl19,Myb,Nfe2,Notch1,Pecam1,Polr2a,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ubc
HFB9_074,-3.985626503,-14,0.632806647,-1.080078223,0.081910617,-14,-3.795826083,0.721472638,0.045335367,-3.916213213,1.465888388,-0.220940583,-3.422733113,-14,-14,-14,-14,-1.820531213,-14,-14,-14,-14,-3.659481933,1.701951688,-2.403591063,-1.917687003,-8.241172653,-3.719003793,-14,-0.243367403,-14,-1.507421233,-3.499843613,-14,-5.154873063,-2.735011323,-0.366800033,-1.439838303,-14,-3.361035143,-2.846762693,-1.123587873,0.655787907,-8.011694353,-14,1.792310648
HFB9_075,-3.370398938,-14,1.318926853,-1.160883908,-0.583040708,-14,-1.808058058,0.951485773,0.019519683,-1.208108288,3.465630123,-2.097093008,-1.693188148,-14,-14,-14,-14,-1.381352018,-14,-2.458152098,-14,-14,-4.929683948,2.227213533,-4.170600448,-1.111507448,-3.450956088,-0.977233667,-5.421896858,-1.219133588,-6.384299378,-1.405021768,-4.386015608,-14,-3.697935498,-1.418667018,-0.834149307,-4.086584118,-2.972170498,-14,-14,-0.487430977,1.265871203,-5.811618818,-5.344055328,2.822211783
HFB9_076,-3.4724654,-14,3.47615689,-0.49947803,-0.44546353,-2.20132644,-0.33746268,1.86524502,-3.50999366,-1.95550809,2.83859657,-0.06325031,-0.32110729,-14,-14,-3.18118444,-14,-2.81816563,-14,-2.27094474,-14,-14,-2.81896164,1.3905508,-0.2619998,-1.67753581,-8.56194275,-0.76366905,-4.7121915,-1.65243593,-5.56504384,-1.33267778,-14,-14,-3.84840222,-0.47440538,-1.2001277,-14,-1.18786245,-2.92509207,-3.82947331,-2.23254529,-0.25954362,-14,-14,2.97826901
HFB9_077,-3.38618895,-14,0.45088181,-0.28219468,-0.1120808,-3.20755138,-2.87879855,0.65401817,-0.97041392,-3.43575772,2.04151355,0.00737472,-2.15050075,-14,-14,-14,-3.82367318,-1.14570962,-14,-14,-14,-14,-14,1.42935035,-3.50080879,-2.03180555,-5.99138003,-1.56211091,-5.16292753,-0.04035863,-14,-0.61301874,-14,-14,-5.57969864,-2.35111338,-0.81079516,-14,-2.35366841,-5.09610301,-2.04582291,-0.8537109,0.55050815,-6.35208918,-14,1.5358947
HFB9_078,-4.445950463,-14,2.536984778,-0.249841692,-0.316395963,-2.697801213,-4.000312343,0.739290478,-0.016750762,-2.798388593,3.177311268,-0.005220172,-3.344866113,-14,-14,-14,-14,-2.874021573,-14,-14,-14,-14,-2.338872803,2.172434998,-1.986667743,-0.904237312,-3.262934903,-0.602807433,-14,-0.811942032,-14,-1.498537393,-14,-14,-5.682212943,-2.540419733,-0.099294382,-14,-5.111403543,-3.729355053,-3.087132453,-2.170828883,0.841172738,-14,-14,1.914227738
HFB9_079,-2.441525475,-14,0.892111795,-1.049094665,0.585329775,-14,-0.540136895,0.894198075,-0.374887365,-1.297472635,3.667322675,1.285146355,-0.206547955,-14,-14,-14,-14,-0.711995765,-14,-14,-14,-14,-14,1.718826995,-0.356411505,-1.047353945,-3.669136235,-14,-14,-3.043350405,-14,-1.928973105,-14,-14,-3.670638735,0.074452175,-1.284228995,-14,-1.493586495,-14,-2.072685665,-1.671358925,1.075936385,-5.048242655,-14,2.627872325
HFB9_080,-2.46151186,-14,1.22960184,-0.69604557,0.0263277,-3.39673896,-5.96963073,0.74779009,-0.459674,-2.7849435,1.58624472,0.59097874,-0.6913031,-14,-14,-14,-14,-1.59210112,-14,-14,-14,-14,-14,1.19995487,-14,-2.95667355,-3.26107553,-3.73482083,-3.12330533,-0.40962066,-14,-2.16279353,-3.55894818,-14,-5.92801812,-3.75740167,-0.94874367,-4.26384597,-3.29520886,-14,-3.97157279,-1.10519975,0.41288069,-5.76888201,-14,3.0852095
HFB9_081,-14,1.835561258,-14,-14,-1.833449143,-14,-14,1.513571328,-14,-2.010384503,-14,-1.914659323,-1.220223363,-14,-14,-14,-14,-14,-14,-4.030818233,-14,-14,-14,-14,-1.082995143,-3.319932883,-14,-14,-14,-2.863479073,-5.645365743,-1.605113133,-14,-14,-14,-14,-1.123073393,-14,-14,-14,1.310065448,-14,-14,-14,-14,4.561635668
HFB9_082,-5.485429835,-14,1.275157935,-0.674326165,-0.104542345,-4.862490075,-2.434477705,0.066328725,-1.059659615,-2.242012885,1.860298195,-1.586970015,-1.525286585,-14,-14,-14,-4.183533275,-2.522734565,-14,-14,-14,-14,-3.228928365,1.595388295,-1.357071915,-2.913675045,-14,-1.492821615,-14,-0.842963765,-5.656538525,-1.163385035,-4.306401715,-14,-5.640583735,-1.173946275,-1.097349325,-14,-14,-5.186025175,-4.051228395,-2.298260535,-0.179142585,-14,-3.429426755,2.365276705
HFB9_083,-2.169832308,-14,0.912633803,-0.817914717,-0.802432787,-3.508715698,-0.358741377,0.815785953,-2.783037858,-3.179308678,2.867308263,-0.027736567,-1.683184608,-14,-5.896013788,-14,-14,-3.964494678,-14,-4.254193298,-14,-14,-3.602970848,0.984891583,-3.081827978,-0.550499908,-4.961073618,-1.814050978,-5.120584598,-2.420288028,-14,-1.002207648,-4.565883998,-14,-6.417948498,-1.233299288,-0.641085687,-5.309242888,-1.133446238,-14,-4.662749108,-0.667176608,0.267727583,-6.706393138,-14,2.445726123
HFB9_085,-3.476829555,-14,3.386877685,-0.057915735,-0.182644385,-2.060899795,-0.555190585,1.742823465,-1.162221385,-1.624046235,3.069677955,-0.060645995,0.071440825,-14,-14,-14,-14,-0.843087035,-14,-2.566911365,-14,-6.071928335,-3.147667505,1.679638335,-1.196542165,-2.751994075,-14,-1.160251975,-14,-2.269111125,-14,-2.328586335,-3.464772025,-14,-3.714519735,-0.295329825,-0.179917735,-14,-0.689750555,-3.791491975,-3.073537965,-0.781184245,0.224851455,-8.297472125,-5.247421895,2.691148455
HFB9_086,-3.73835246,-14,-3.6726987,0.06367145,-0.23316565,-2.03644853,-1.05376085,0.80454761,-1.39722424,-2.16334805,2.64496688,-0.20701064,-1.47336581,-14,-14,-14,-2.78374573,-3.62354717,-14,-3.24094728,-14,-14,-4.79273893,1.51552573,-1.30886309,-1.6934994,-6.24220919,-1.90309871,-14,-3.07562693,-14,-1.62581272,-3.38610743,-14,-4.91833826,-2.42917794,-0.47252304,-14,-5.57276795,-14,-14,-1.1332089,0.57190204,-5.99765617,-14,2.33150141
HFB9_087,-14,-1.672465748,-14,-5.451317558,0.288208892,-14,-14,-1.723617288,-14,-5.985277228,-14,-14,0.576480022,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-4.657278718,-4.867509998,-4.816583548,-14,-14,-14,-5.046965468,-7.244858818,-1.543587908,-4.242057598,-14,-14,-14,-1.913559118,-14,-2.913662218,-14,-14,-4.910315688,-14,-14,-4.281218268,3.168938133
HFB9_088,-4.123613855,-14,3.790694755,0.081581375,-0.994439085,-0.837744765,-0.417235615,1.221609965,-5.394189935,-2.727156985,4.226920435,-0.932891765,-1.497978745,-14,-14,-14,-14,-1.375357945,-14,-3.408860735,-14,-14,-2.667048375,1.938033025,-0.371850685,-2.578820655,-4.070049315,0.187828045,-14,0.231117985,-14,-1.075573725,-14,-4.639718215,-3.488985965,-0.224989345,-0.774513235,-14,-0.063231625,-14,-2.190210795,-1.719724165,-0.393886215,-6.451459305,-14,2.844526045
HFB9_089,-14,-14,-14,-14,-0.10735718,-4.77074957,-6.13698214,-1.86675128,-0.11761718,-2.95400349,-1.90719027,0.75204882,-1.8484303,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,1.40699604,-4.24829271,-2.90843803,-4.88959402,-14,-14,-0.11088348,-6.30893728,-2.17547593,-14,-14,-6.51625362,-14,-0.59796841,-4.11166795,-14,-14,-14,-14,-1.00270108,-8.28405678,-3.81084987,2.88080152
HFB9_090,-5.257780335,-14,1.852822395,-0.540929655,-0.412112755,-3.557965535,-1.570663205,-1.036205905,-1.990451725,-3.307185335,2.944277025,0.173588725,-2.352169345,-14,-14,-14,-3.453487405,-14,-14,-4.291610895,-14,-14,-4.882301825,0.763909335,-1.674972365,-1.641569555,-4.049451095,-14,-14,-0.763485415,-14,-0.449719145,-14,-5.723438765,-5.538203705,-2.510335715,-1.054906095,-2.383110245,-3.190161695,-14,-4.189753635,-2.005268395,-0.143686015,-6.766709565,-4.637220925,1.916737995
HFB9_091,-2.43398066,-14,0.27924396,0.61137941,-0.24971771,-4.04006203,-1.4178257,2.25595686,-2.25496979,-2.67104236,3.06076971,0.14601269,-1.51407855,-4.3765966,-14,-4.90078974,-14,-1.43309286,-14,-2.30394565,-14,-3.14210277,-4.61668764,1.96319294,-2.57455179,-2.49555695,-14,0.11308423,-14,-1.68612751,-7.03000293,-1.8808351,-3.16575776,-4.25462319,-5.15066996,-1.17423801,-0.61298452,-14,-3.0748367,-14,-4.47504815,-1.56342579,-0.38683277,-5.26110424,-14,2.74353733
HFB9_093,-2.875457943,-14,1.989712648,0.136579828,0.406351588,-2.963529123,-1.601505133,1.968310008,-4.927877903,-2.453592723,3.413290108,0.330147408,-1.704584423,-14,-14,-14,-3.550100283,-14,-14,-14,-14,-4.963627103,-3.232079613,0.511240658,-2.396041453,-1.160132903,-8.696479973,-0.693975493,-14,-1.401285643,-5.574750913,-1.965486343,-4.111904173,-14,-8.761180273,-1.209979293,-0.927368062,-14,-0.406191643,-5.240981413,-14,-2.371046553,-2.426398673,-14,-4.822260573,2.486502818
HFB9_095,-14,-14,-14,-3.86455764,-0.74838115,-14,-14,-1.367786,1.70375988,-5.44169793,-14,0.57767777,-0.68018525,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,2.26769165,-2.18482217,-0.28822019,-14,-14,-3.61302583,1.40538127,-14,-1.18995166,-4.6744884,-14,-14,-14,-0.1912069,-14,-14,-14,-14,-14,-14,-6.69612154,-14,2.12953971
HFB9_101,-3.153322688,-14,2.511421913,-2.359505888,-0.228726117,-3.575483738,-2.289284638,1.406773243,-5.345271408,-1.730255158,2.264758423,-0.320663367,-0.023253137,-4.197617758,-5.595548048,-1.443023538,1.568982413,-2.403315848,-14,-2.714686248,-14,-3.857590218,-3.885314718,-0.395645637,-2.085207058,-1.429405678,-5.196406968,0.267278263,-5.365037438,-2.146285668,-14,-1.603017908,-0.394348087,-4.595445948,-5.953417728,-1.777974018,-0.489703027,-0.766592087,1.411425533,-3.534453618,-14,-4.912624368,0.296917663,-9.243508978,-14,2.321447053
HFB9_103,-14,-14,-5.540692768,-5.896980108,-0.239968828,-5.667213908,-3.866269878,-2.920580308,0.560888902,-3.602305728,-0.667204238,-0.395591318,-0.274481848,-14,-14,-14,-5.276212998,-4.439136598,-14,-14,-14,-14,-14,0.908473542,-1.248234978,-1.492940628,-14,-4.374285078,-5.642774228,-2.325444178,-14,-0.465118298,-14,-14,-5.243399288,-14,-0.970415188,-14,-14,-14,-5.081633998,-2.877082788,0.280895142,-5.676830408,-4.536674988,1.675502313
HFB9_104,-3.379635238,-14,2.433767753,-0.770375288,-0.280068968,-2.999703128,-0.937963568,0.530927972,-5.379950468,-3.349894988,2.645366803,-1.126563658,-0.732558018,-14,-14,-14,-14,-3.466518108,-14,-3.604286448,-14,-4.235572098,-5.215447448,1.049877183,-1.843286318,-1.611883148,-6.493507988,-2.328714018,-4.746164408,-1.346978558,-5.820743278,-0.835171068,-8.192619148,-14,-4.104567168,-1.607422298,-1.102058728,-14,-2.202158348,-14,-4.937033698,-1.485535528,-0.609376508,-6.805582838,-4.296713978,2.217298763
HFB9_105,-4.097060083,-14,-0.421510993,-0.549003903,-0.007905502,-3.763398913,-4.368363053,-0.519530102,0.965962167,-1.798395483,1.518929318,0.658581307,-2.159527933,-14,-14,-14,-3.686437743,-0.607277853,-14,-14,-14,-14,-14,1.851406698,-4.592653493,-1.927364763,-4.685533343,-14,-14,-1.175925133,-14,-1.759683423,-14,-14,-4.116572213,-3.100412673,-0.725828953,-3.525509303,-14,-4.956520973,-4.083957653,-3.260453533,0.200188927,-8.017459983,-4.799065023,2.493417878
HFB9_106,-2.751884778,-14,3.766849103,0.542931713,-0.569621238,-1.762498668,0.395636722,2.408614393,-0.309075128,-1.752480788,4.240627873,0.625615162,-1.267663958,-14,-14,-14,-3.775062958,-1.568114188,-14,-1.850739258,-14,-4.316708968,-3.591421578,2.709464933,-1.252442618,0.112345823,-3.871642738,0.387940502,-14,-0.896697248,-14,-1.653772508,-3.681815958,-14,-3.995521708,-0.313004888,-0.884183527,-14,-4.827457618,-4.748110818,-2.744281248,-0.052058967,1.244255093,-4.419646098,-3.120786188,3.107577273
HFB9_107,-2.80062311,-14,2.60442872,-0.52330994,-0.16885153,-2.82851923,-1.51850337,1.60221778,-0.47672639,-2.5359131,3.43799552,0.15526957,-1.40186996,-14,-14,-14,-14,-3.92747601,-14,-4.34784059,-14,-14,-4.0401377,1.84378184,-2.38654133,-1.56144203,-4.53737106,-0.87044188,-14,-0.52872777,-14,-0.77372532,-14,-6.01130741,-6.2635947,-0.68107384,-1.56040419,-14,-5.89921521,-5.45113983,-14,-1.38615906,0.13002962,-7.04309278,-14,2.50298104
HFB9_109,-14,-14,-14,-4.588482403,0.003332498,-14,-14,-2.109556663,1.450394638,-2.553127233,-1.617012343,0.943202188,-1.182917063,-14,-14,-14,-14,-3.548637603,-14,-14,-14,-14,-14,0.542651578,-3.768989793,-2.157429523,-14,-14,-5.139874453,-0.387887642,-14,-1.620246463,-14,-14,-6.568009473,-14,-0.339378663,-14,-6.191948003,-14,-2.761996683,-5.488032913,0.812455538,-6.215439943,-4.979919813,1.956292628
HFB9_110,-3.86538434,-14,2.16334574,-1.04716407,-0.22842906,-2.63810557,-1.22574383,1.29559256,-1.48468404,-2.94145256,2.27829402,0.32882627,-1.74642514,-14,-14,-5.33723535,-4.29602305,-2.13212908,-14,-3.3385028,-14,-3.56662528,-14,1.13198678,-3.18781459,-1.91259855,-4.95066307,-1.6166213,-14,-1.45613181,-14,-1.20631704,-4.50648582,-5.08128758,-5.49859224,-1.64005873,-0.97621588,-4.42595871,-2.7843423,-5.84397309,-14,-2.50797203,0.0002595,-7.43397506,-5.36200098,2.41096198
HFB9_111,-6.280497585,-14,1.522302195,0.255187855,-0.032134105,-4.991316815,-1.079611485,2.080160315,-0.842169525,-1.979809585,2.904915435,0.710979745,-0.880005035,-14,-14,-14,-3.566773665,-2.971133465,-14,-3.783663875,-14,-3.591092925,-14,1.057423125,-1.949742775,-2.430981485,-14,-1.890090825,-14,-2.004348475,-14,-1.320084005,-2.078447555,-4.777147405,-5.511215675,-1.654734215,-0.796913635,-14,-2.247191325,-4.695926475,-4.160154665,-3.470460425,0.573272245,-14,-14,2.149131745
HFB9_113,-14,-0.729229308,-14,-3.572058198,-0.736873418,-14,-5.116596478,-0.909424138,-14,-14,-14,-2.969468428,-0.106239587,-14,-14,-14,-14,-3.784544608,-14,-14,-14,-14,-14,-14,-3.217463438,-4.294094868,-14,-14,-5.775920078,-14,-14,-1.996514488,-14,-14,-14,-14,-0.949515318,-14,-2.381164708,-14,-4.088120898,-14,-14,-14,-4.675309218,3.682903223
HFB9_114,-3.256339633,-14,2.521695538,-0.168415722,-0.842791333,-3.206040593,-1.282777143,0.414214698,-1.669407723,-2.703784893,1.960016038,-0.012569352,-0.866024342,-14,-14,-14,-14,-1.640396593,-14,-4.325468633,-14,-14,-5.640294563,0.737644908,-2.271700353,-0.609912513,-14,-1.821355063,-5.083412693,-1.855664873,-14,-0.751130573,-14,-14,-4.856845133,-2.426334643,-0.804725023,-14,-1.993249583,-4.263652933,-4.204868553,-2.017634023,0.161298928,-4.838581153,-14,2.398646928
HFB9_115,-14,-14,-14,-3.094793875,0.814303175,-14,-5.302494085,-3.453081235,-2.784060715,-1.559582695,0.295164585,1.081900555,-1.420637295,-14,-14,-14,-2.766381885,-0.220881735,-14,-14,-14,-14,-14,2.224376305,-5.059045875,0.049914755,-14,-3.016588815,-14,-14,-14,-3.426005345,-14,-14,-4.692256715,-14,0.304590035,-14,-3.543276365,-14,-14,-0.881111645,1.861801665,-7.815526405,-14,2.307112135
HFB9_116,-2.55284139,-14,1.55863469,-0.19783832,0.05047142,-1.49160218,0.03728504,2.05627478,-0.34581428,-1.11802529,3.49513044,0.9943434,-1.02909185,-14,-14,-14,-14,-1.10382204,-14,-14,-14,-14,-14,2.58547302,-2.19080512,-3.33964792,-4.04026644,-0.66060909,-14,-0.53925271,-14,-2.14391537,-14,-14,-3.96644798,-2.14749224,-1.28344834,-3.54206816,-3.37785943,-4.46521436,-4.76832,-1.00749944,0.91064384,-4.83113388,-14,3.37689229
HFB9_118,-1.9720773,-14,1.20563019,-1.18971641,0.02105974,-3.77162878,-2.59651809,0.07210011,-0.78851872,-1.44249791,2.72403061,0.17993049,-2.18195649,-14,-14,-14,-4.15187707,-1.79813323,-14,-4.36320686,-14,-14,-14,1.85319899,-3.26437546,-0.31341859,-4.81600392,-3.12570913,-14,-1.0303779,-14,-1.29517139,-4.25896,-14,-4.91166339,-5.67796395,-1.35157466,-14,-14,-14,-3.5125514,-0.5293642,1.35861369,-4.50661594,-5.05715466,2.62568631
HFB9_119,-2.838657758,-14,1.853452473,-1.412465248,-0.090861708,-2.392490428,-1.434451598,2.180655133,-1.495804378,-1.574155078,3.241849023,-0.089272238,-1.032785558,-5.567338368,-14,-5.823179468,-14,-2.867177288,-14,-2.038997008,-14,-2.949118248,-4.333408858,1.265436413,-1.103508788,-0.845859368,-5.069899898,0.120798792,-5.988902798,-0.696645978,-14,-1.357366348,-2.510677298,-6.726590878,-6.362735238,-1.073176798,-1.153933058,-4.809649558,-0.808040558,-4.978836198,-5.146881228,-2.211168308,0.939980553,-8.803187818,-14,2.602161113
HFB9_120,-3.477464683,-3.540588503,2.711994488,-1.540535623,-0.127842722,-2.681025013,-1.184881193,2.046401728,-1.864398703,-1.715613663,2.973294218,-0.472376682,-1.164625063,-4.874296513,-14,-2.669006163,-4.628948753,-1.970888973,-14,-3.831621863,-14,-2.724028893,-3.923135353,0.789214998,-1.663464213,-1.974528123,-4.644163333,-1.542228573,-6.088461723,-1.656148833,-14,-1.373550853,-1.709368903,-6.570788863,-5.405882163,-0.677883283,-1.134109473,-5.503639863,-0.113102252,-4.572094413,-4.966579893,-1.971998243,0.318825388,-6.589762983,-5.919949623,2.635503048
HFB9_122,-3.30358638,-14,3.01444291,-0.55803294,-0.49093667,-1.52555672,-0.19755736,1.61388892,-2.40753728,-1.90422574,4.21033548,0.32636517,-2.15776583,-14,-14,-14,-2.94451734,-2.91990871,-14,-5.50204097,-14,-4.00161949,-14,2.08702388,-0.98686657,-0.31984904,-14,-1.47435642,-3.82035089,-0.40258325,-14,-1.21779889,-14,-5.09604772,-4.70382053,0.04832337,-1.06457603,-4.28715134,-5.50062911,-14,-4.47446669,-0.93596044,1.06099866,-6.85835885,-3.64826879,2.77331159
HFB9_123,-14,-14,-14,-14,0.03930012,-14,-5.03797298,-1.50714962,-4.96611545,-4.15442738,-14,-2.79447289,-4.98768532,-14,-14,-14,-14,-14,-14,-3.59961575,-14,-14,-14,-14,-0.77676148,-1.09577155,-14,-14,-14,-3.36309228,-4.89052054,-2.02049538,-14,-14,-14,-14,-0.9861654,-4.92066237,-4.86751029,-14,-2.97037807,-1.0256749,-14,-14,-14,2.96736066
HFB9_124,-14,-14,-6.078313073,-2.078663583,0.058294568,-5.412148763,-3.532955093,-0.427486932,0.203270398,-1.932580943,2.477904178,0.346923468,-1.550792993,-14,-14,-14,-14,-1.552809303,-14,-4.374660553,-14,-14,-5.733109923,1.578452538,-3.763453913,-2.732457393,-4.461093333,-1.779119283,-14,-2.761075713,-6.647984203,-0.812856103,-2.886864643,-14,-7.158401823,-3.324699993,-1.210046693,-14,-2.406038053,-14,-14,-1.662373183,1.543843718,-8.932142803,-14,1.964608228
HFB9_125,-3.826093495,-3.784159295,3.890824795,-0.193565695,-0.069086915,-1.374237295,-1.357606575,0.609103955,-1.426503105,-1.359752235,3.487285905,-1.405608585,-1.482060845,-14,-4.824170695,-14,-14,-1.197657005,-14,-14,-14,-4.499094815,-1.907120545,1.402705565,-0.781261285,-1.171797445,-3.729284945,-0.354557055,-4.412903105,-1.008252415,-14,-1.078442295,-14,-14,-5.595810755,-0.230064455,-1.275700365,-2.511668895,-0.615451525,-3.523513975,-2.183526585,-1.920996665,1.216734525,-14,-14,2.423229575
HFB9_127,-14,-14,-0.306859503,-0.428932792,-0.186050213,-4.108781363,-4.058318633,0.061767248,1.472213488,-2.122903213,1.734610348,0.483232608,0.482600547,-14,-14,-14,-14,-1.094968913,-14,-3.333081973,-14,-14,-3.273416333,2.473263698,-2.052333253,-1.156972543,-3.556386453,-0.109428963,-4.051298393,-2.441336433,-14,-1.335041793,-14,-14,-4.025030053,-3.311301023,-1.075843983,-3.893684563,-14,-14,-1.508147473,-1.498100973,0.341024288,-5.256879273,-1.200417813,2.596935988
HFB9_128,-3.052395428,-14,1.331697683,-0.168265287,-0.122255127,-14,-1.273378758,0.398345563,-0.096725607,-3.112235718,3.364241233,0.017020383,-0.707081737,-14,-14,-3.901836678,-14,-0.942069807,-14,-2.372351858,-14,-14,-14,2.004494783,-2.772395598,-0.435102677,-4.707535358,0.451154623,-4.256535548,-0.205499617,-14,-1.256717868,-3.913521838,-14,-5.600709038,-1.415391328,-0.668028347,-14,-2.394106968,-14,-3.175097618,-0.922729457,0.742452143,-4.993244008,-4.154237938,2.047001343
HFB9_129,-3.05898323,-14,4.06525412,-0.04000927,-0.19514267,-1.64737645,-0.86173092,0.95146117,-1.76954608,-2.88429121,3.82728669,0.25587325,-1.33098572,-14,-14,-14,-14,-1.57207586,-14,-2.49054713,-14,-4.65073476,-2.86548371,2.33606984,-1.4208713,-0.39713708,-14,0.7032224,-14,-0.27644584,-14,-1.45565158,-14,-14,-4.30652041,-0.43578283,-0.9201809,-14,-3.60274674,-14,-14,-0.80381932,0.75320125,-6.90985795,-14,2.57097515
HFB9_132,-3.144240505,-8.094179205,3.089626235,-1.190464675,-0.553904025,-2.638083115,-1.911185275,1.208318865,-1.197307675,-1.567760935,2.890747135,-0.338771105,-2.508453925,-14,-14,-7.089329635,-14,-1.332171135,-14,-7.801481515,-14,-4.817205725,-1.858738145,1.888524095,-1.635311395,-2.760143465,-3.636789235,-5.399230545,-3.584065965,-0.935757345,-14,-0.948261645,-5.736810045,-4.925229155,-4.114672845,-0.439176335,-0.843378685,-14,-2.404720595,-3.928773475,-2.415306715,-1.818536235,1.182632435,-8.905135065,-14,2.345544355
HFB9_133,-1.525869118,-14,4.171697203,0.147644332,0.460784692,-1.801863258,-1.854631838,1.640224823,-2.528281118,-1.110361088,3.277055143,-1.785562948,-2.933760018,-4.390657538,-4.995405988,-0.768136408,-14,-3.025181388,-14,-2.473911418,-14,-14,-1.292750118,1.061061153,-1.369760098,-0.473049708,-14,1.358859923,-3.812462878,-0.353116518,-6.550201178,-2.270537588,-1.573708128,-5.972521948,-5.540960898,0.583602262,-1.211018238,-0.203648707,0.709780192,-1.950454328,-14,-2.247635108,0.289840332,-14,-4.170643388,3.020771133
HFB9_134,-3.157410843,-14,3.506846148,-0.571477683,-0.740388443,-2.361855063,-1.111506633,1.947636328,-2.413261403,-2.076641973,3.712658498,0.369055368,-1.176079963,-5.052749333,-14,-4.674335993,-14,-14,-14,-2.515476673,-14,-4.396621353,-3.936244353,1.427947888,-1.092386383,-2.525000033,-3.628831993,0.319266177,-5.671938383,-0.513166903,-6.564490153,-1.246319553,-3.818020243,-7.049471213,-5.214846143,-1.232125353,-0.651087363,-14,-1.656689373,-5.738180323,-2.440249063,-2.025640763,-0.562292393,-7.959151073,-14,2.637795358
HFB9_135,-3.294497255,-14,1.939015385,-0.216913705,-1.038275805,-3.912843355,-0.965187385,1.459612585,-0.080571305,-1.537003415,3.372463495,0.420576335,-1.543326545,-14,-14,-14,-14,-2.802717215,-14,-14,-14,-4.165343855,-14,2.257011395,-1.879530845,-0.916086055,-3.686542365,-0.174977725,-14,-0.764715265,-14,-0.738435445,-14,-14,-4.061383975,-2.312990875,-0.730783435,-2.971557175,-1.348733365,-3.888927635,-14,-2.398117825,1.095337825,-5.438476355,-2.535683445,2.507494685
